,uf,municipio,porte,4661300,4683400,4530704,3314711,3314712,4619200,cnpj_basico
23571,RJ,5869,Sem Parceria,0,0,1,0,1,0,1
23572,RJ,5869,Sem Parceria,0,1,0,0,0,0,19
23573,RJ,5869,Sem Parceria,1,0,0,0,0,0,15
23574,RJ,5869,Sem Parceria,1,0,0,0,0,1,1
23575,RJ,5869,Sem Parceria,1,0,0,1,0,0,2
23576,RJ,5871,Sem Parceria,0,0,0,0,0,1,22
23577,RJ,5871,Sem Parceria,0,0,0,1,0,0,1
23578,RJ,5871,Sem Parceria,0,0,0,1,1,0,1
23579,RJ,5871,Sem Parceria,0,0,1,0,0,0,20
23580,RJ,5871,Sem Parceria,1,0,0,0,0,0,3
23581,RJ,5873,Sem Parceria,0,0,0,0,0,1,36
23582,RJ,5873,Sem Parceria,0,0,0,0,1,0,1
23583,RJ,5873,Sem Parceria,0,0,0,1,0,0,5
23584,RJ,5873,Sem Parceria,0,0,1,0,0,0,30
23585,RJ,5873,Sem Parceria,0,1,0,0,0,0,1
23586,RJ,5873,Sem Parceria,1,0,0,0,0,0,4
23587,RJ,5873,Sem Parceria,1,0,0,1,0,0,1
23588,RJ,5875,Sem Parceria,0,0,0,0,0,1,10
23589,RJ,5875,Sem Parceria,0,0,0,1,0,0,3
23590,RJ,5875,Sem Parceria,0,0,0,1,1,0,3
23591,RJ,5875,Sem Parceria,0,0,1,0,0,0,23
23592,RJ,5875,Sem Parceria,1,0,0,0,0,0,4
23593,RJ,5875,Sem Parceria,1,0,1,0,0,0,3
23594,RJ,5877,Sem Parceria,0,0,0,0,0,1,287
23595,RJ,5877,Sem Parceria,0,0,0,1,0,0,11
23596,RJ,5877,Sem Parceria,0,0,0,1,1,0,1
23597,RJ,5877,Sem Parceria,0,0,1,0,0,0,155
23598,RJ,5877,Sem Parceria,0,1,0,0,0,0,4
23599,RJ,5877,Sem Parceria,1,0,0,0,0,0,7
23600,RJ,5877,Sem Parceria,1,0,0,0,0,1,1
23601,RJ,5877,Sem Parceria,1,0,1,0,0,0,1
23602,RJ,5877,Sem Parceria,1,1,0,0,0,0,2
23603,RJ,5879,Sem Parceria,0,0,0,0,0,1,8
23604,RJ,5879,Sem Parceria,0,0,0,0,1,0,1
23605,RJ,5879,Sem Parceria,0,0,0,1,1,0,1
23606,RJ,5879,Sem Parceria,0,0,1,0,0,0,14
23607,RJ,5879,Sem Parceria,0,0,1,1,0,0,1
23608,RJ,5879,Sem Parceria,1,0,0,0,0,0,3
23609,RJ,5881,Sem Parceria,0,0,0,0,0,1,4
23610,RJ,5881,Sem Parceria,0,0,0,0,1,0,1
23611,RJ,5881,Sem Parceria,0,0,0,1,0,0,5
23612,RJ,5881,Sem Parceria,0,0,0,1,1,0,2
23613,RJ,5881,Sem Parceria,0,0,1,0,0,0,12
23614,RJ,5881,Sem Parceria,0,1,0,0,0,0,2
23615,RJ,5881,Sem Parceria,1,1,0,0,0,0,1
23616,RJ,5881,Sem Parceria,1,1,0,1,0,1,1
23617,RJ,5883,Sem Parceria,0,0,0,0,0,1,76
23618,RJ,5883,Sem Parceria,0,0,0,0,1,0,2
23619,RJ,5883,Sem Parceria,0,0,0,1,0,0,6
23620,RJ,5883,Sem Parceria,0,0,0,1,1,0,1
23621,RJ,5883,Sem Parceria,0,0,1,0,0,0,87
23622,RJ,5883,Sem Parceria,0,0,1,0,1,0,1
23623,RJ,5883,Sem Parceria,0,1,0,0,0,0,12
23624,RJ,5883,Sem Parceria,1,0,0,0,0,0,7
23625,RJ,5885,Sem Parceria,0,0,0,0,0,1,497
23626,RJ,5885,Sem Parceria,0,0,0,0,1,0,6
23627,RJ,5885,Sem Parceria,0,0,0,1,0,0,7
23628,RJ,5885,Sem Parceria,0,0,0,1,1,0,4
23629,RJ,5885,Sem Parceria,0,0,1,0,0,0,53
23630,RJ,5885,Sem Parceria,0,0,1,0,1,0,4
23631,RJ,5885,Sem Parceria,0,0,1,1,0,0,1
23632,RJ,5885,Sem Parceria,0,1,0,0,0,0,5
23633,RJ,5885,Sem Parceria,1,0,0,0,0,0,4
23634,RJ,5885,Sem Parceria,1,0,0,0,0,1,1
23635,RJ,5885,Sem Parceria,1,0,0,0,1,0,3
23636,RJ,5885,Sem Parceria,1,0,1,0,1,0,1
23637,RJ,5885,Sem Parceria,1,1,0,0,0,0,2
23638,RJ,5887,Sem Parceria,0,0,0,0,0,1,11
23639,RJ,5887,Sem Parceria,0,0,0,0,1,0,1
23640,RJ,5887,Sem Parceria,0,0,0,1,0,0,1
23641,RJ,5887,Sem Parceria,0,0,1,0,0,0,5
23642,RJ,5887,Sem Parceria,1,0,0,0,0,0,1
23643,RJ,5889,Sem Parceria,0,0,0,0,0,1,78
23644,RJ,5889,Sem Parceria,0,0,0,1,0,0,1
23645,RJ,5889,Sem Parceria,0,0,1,0,0,0,6
23646,RJ,5889,Sem Parceria,0,0,1,0,1,0,1
23647,RJ,5889,Sem Parceria,1,0,0,0,0,0,1
23648,RJ,5891,Sem Parceria,0,0,0,0,0,1,1
23649,RJ,5891,Sem Parceria,0,0,0,1,0,0,1
23650,RJ,5891,Sem Parceria,0,0,0,1,1,0,1
23651,RJ,5891,Sem Parceria,0,0,1,0,0,0,10
23652,RJ,5891,Sem Parceria,1,0,0,0,0,0,3
23653,RJ,5893,Sem Parceria,0,0,0,0,0,1,47
23654,RJ,5893,Sem Parceria,0,0,0,0,1,0,2
23655,RJ,5893,Sem Parceria,0,0,0,1,0,0,4
23656,RJ,5893,Sem Parceria,0,0,0,1,1,0,1
23657,RJ,5893,Sem Parceria,0,0,1,0,0,0,42
23658,RJ,5893,Sem Parceria,0,1,0,0,0,0,2
23659,RJ,5893,Sem Parceria,1,0,0,0,0,0,3
23660,RJ,5893,Sem Parceria,1,0,0,1,0,0,1
23661,RJ,5893,Sem Parceria,1,1,0,0,0,0,2
23662,RJ,5895,Sem Parceria,0,0,0,0,0,1,23
23663,RJ,5895,Sem Parceria,0,0,0,1,0,0,1
23664,RJ,5895,Sem Parceria,0,0,1,0,0,0,22
23665,RJ,5895,Sem Parceria,0,0,1,0,1,0,1
23666,RJ,5895,Sem Parceria,0,1,0,0,0,0,1
23667,RJ,5895,Sem Parceria,1,0,0,0,0,0,1
23668,RJ,5895,Sem Parceria,1,1,0,0,0,0,1
23669,RJ,5897,Sem Parceria,0,0,0,0,0,1,464
23670,RJ,5897,Sem Parceria,0,0,0,0,1,0,8
23671,RJ,5897,Sem Parceria,0,0,0,1,0,0,11
23672,RJ,5897,Sem Parceria,0,0,1,0,0,0,539
23673,RJ,5897,Sem Parceria,0,0,1,0,0,1,1
23674,RJ,5897,Sem Parceria,0,0,1,0,1,0,1
23675,RJ,5897,Sem Parceria,0,0,1,1,0,0,1
23676,RJ,5897,Sem Parceria,0,1,0,0,0,0,10
23677,RJ,5897,Sem Parceria,0,1,1,0,0,0,1
23678,RJ,5897,Sem Parceria,1,0,0,0,0,0,22
23679,RJ,5897,Sem Parceria,1,0,0,0,0,1,1
23680,RJ,5897,Sem Parceria,1,0,0,1,0,0,1
23681,RJ,5897,Sem Parceria,1,0,1,0,0,0,1
23682,RJ,5897,Sem Parceria,1,0,1,0,1,0,1
23683,RJ,5897,Sem Parceria,1,1,0,1,0,0,1
23684,RJ,5899,Sem Parceria,0,0,0,0,0,1,16
23685,RJ,5899,Sem Parceria,0,0,0,0,1,0,1
23686,RJ,5899,Sem Parceria,0,0,0,1,0,0,1
23687,RJ,5899,Sem Parceria,0,0,0,1,1,0,1
23688,RJ,5899,Sem Parceria,0,0,1,0,0,0,25
23689,RJ,5899,Sem Parceria,0,1,0,0,0,0,5
23690,RJ,5901,Sem Parceria,0,0,0,0,0,1,207
23691,RJ,5901,Sem Parceria,0,0,0,0,1,0,2
23692,RJ,5901,Sem Parceria,0,0,0,1,0,0,1
23693,RJ,5901,Sem Parceria,0,0,1,0,0,0,255
23694,RJ,5901,Sem Parceria,0,0,1,0,1,0,1
23695,RJ,5901,Sem Parceria,0,0,1,1,0,0,1
23696,RJ,5901,Sem Parceria,0,0,1,1,1,0,1
23697,RJ,5901,Sem Parceria,0,1,0,0,0,0,6
23698,RJ,5901,Sem Parceria,1,0,0,0,0,0,9
23699,RJ,5901,Sem Parceria,1,0,0,1,0,0,1
23700,RJ,5901,Sem Parceria,1,1,0,0,0,0,2
23701,RJ,5903,Sem Parceria,0,0,0,0,0,1,53
23702,RJ,5903,Sem Parceria,0,0,0,0,1,0,3
23703,RJ,5903,Sem Parceria,0,0,0,1,0,0,3
23704,RJ,5903,Sem Parceria,0,0,0,1,1,0,1
23705,RJ,5903,Sem Parceria,0,0,1,0,0,0,105
23706,RJ,5903,Sem Parceria,0,1,0,0,0,0,3
23707,RJ,5903,Sem Parceria,1,0,0,0,0,0,6
23708,RJ,5903,Sem Parceria,1,0,0,1,0,0,1
23709,RJ,5903,Sem Parceria,1,0,1,0,0,0,2
23710,RJ,5903,Sem Parceria,1,1,0,0,0,0,2
23711,RJ,5905,Sem Parceria,0,0,0,0,1,0,2
23712,RJ,5905,Sem Parceria,0,0,0,1,0,0,1
23713,RJ,5905,Sem Parceria,0,0,0,1,0,1,1
23714,RJ,5905,Sem Parceria,0,0,1,0,0,0,7
23715,RJ,5905,Sem Parceria,0,1,0,0,0,0,1
23716,RJ,5905,Sem Parceria,1,0,0,0,0,0,1
23717,RJ,5905,Sem Parceria,1,0,0,0,0,1,1
23718,RJ,5905,Sem Parceria,1,0,0,1,0,1,1
23719,RJ,5905,Sem Parceria,1,0,1,0,0,0,1
23720,RJ,5905,Sem Parceria,1,1,1,0,0,0,1
23721,RJ,5907,Sem Parceria,0,0,0,0,0,1,33
23722,RJ,5907,Sem Parceria,0,0,0,0,1,0,4
23723,RJ,5907,Sem Parceria,0,0,0,1,0,0,1
23724,RJ,5907,Sem Parceria,0,0,1,0,0,0,28
23725,RJ,5907,Sem Parceria,0,0,1,0,1,0,1
23726,RJ,5907,Sem Parceria,0,1,0,0,0,0,6
23727,RJ,5907,Sem Parceria,1,0,0,0,0,0,3
23728,RJ,5907,Sem Parceria,1,0,0,1,0,0,1
23729,RJ,5907,Sem Parceria,1,0,0,1,1,0,1
23730,RJ,5907,Sem Parceria,1,0,1,0,0,0,1
23731,RJ,5907,Sem Parceria,1,1,0,0,0,0,1
23732,RJ,5907,Sem Parceria,1,1,0,1,0,0,1
23733,RJ,5907,Sem Parceria,1,1,1,0,0,0,1
23734,RJ,5909,Sem Parceria,0,0,0,0,0,1,800
23735,RJ,5909,Sem Parceria,0,0,0,0,1,0,3
23736,RJ,5909,Sem Parceria,0,0,0,1,0,0,6
23737,RJ,5909,Sem Parceria,0,0,1,0,0,0,64
23738,RJ,5909,Sem Parceria,0,0,1,0,0,1,2
23739,RJ,5909,Sem Parceria,0,1,0,0,0,0,7
23740,RJ,5909,Sem Parceria,0,1,1,0,0,0,1
23741,RJ,5909,Sem Parceria,1,0,0,0,0,0,4
23742,RJ,5909,Sem Parceria,1,0,0,1,0,0,1
23743,RJ,5911,Sem Parceria,0,0,0,0,0,1,35
23744,RJ,5911,Sem Parceria,0,0,0,0,1,0,4
23745,RJ,5911,Sem Parceria,0,0,0,1,0,0,1
23746,RJ,5911,Sem Parceria,0,0,1,0,0,0,18
23747,RJ,5911,Sem Parceria,0,1,0,0,0,0,5
23748,RJ,5911,Sem Parceria,0,1,1,0,0,0,1
23749,RJ,5911,Sem Parceria,1,0,0,0,0,0,2
23750,RJ,5911,Sem Parceria,1,0,0,1,0,0,1
23751,RJ,5913,Sem Parceria,0,0,0,0,0,1,4
23752,RJ,5913,Sem Parceria,0,0,0,1,0,0,1
23753,RJ,5913,Sem Parceria,0,0,0,1,1,0,2
23754,RJ,5913,Sem Parceria,0,0,1,0,0,0,15
23755,RJ,5913,Sem Parceria,0,0,1,1,0,0,1
23756,RJ,5913,Sem Parceria,0,1,0,0,0,0,3
23757,RJ,5913,Sem Parceria,1,0,0,0,0,0,3
23758,RJ,5913,Sem Parceria,1,1,0,0,0,0,5
23759,RJ,5915,Sem Parceria,0,0,0,0,0,1,101
23760,RJ,5915,Sem Parceria,0,0,0,0,1,0,5
23761,RJ,5915,Sem Parceria,0,0,0,1,0,0,10
23762,RJ,5915,Sem Parceria,0,0,0,1,1,0,2
23763,RJ,5915,Sem Parceria,0,0,1,0,0,0,90
23764,RJ,5915,Sem Parceria,0,0,1,0,1,0,3
23765,RJ,5915,Sem Parceria,0,1,0,0,0,0,11
23766,RJ,5915,Sem Parceria,0,1,0,0,0,1,1
23767,RJ,5915,Sem Parceria,1,0,0,0,0,0,9
23768,RJ,5915,Sem Parceria,1,0,0,0,1,0,3
23769,RJ,5915,Sem Parceria,1,0,0,1,0,0,3
23770,RJ,5915,Sem Parceria,1,1,0,0,0,0,5
23771,RJ,5915,Sem Parceria,1,1,0,0,0,1,1
23772,RJ,5915,Sem Parceria,1,1,0,1,0,0,1
23773,RJ,5917,Sem Parceria,0,0,0,0,0,1,3
23774,RJ,5917,Sem Parceria,0,0,0,1,0,0,1
23775,RJ,5917,Sem Parceria,0,0,0,1,1,0,2
23776,RJ,5917,Sem Parceria,0,0,1,0,0,0,4
23777,RJ,5917,Sem Parceria,1,0,0,1,0,0,1
23778,RJ,5917,Sem Parceria,1,1,0,0,0,0,1
23779,RJ,5917,Sem Parceria,1,1,1,0,0,0,1
23780,RJ,5919,Sem Parceria,0,0,0,0,0,1,116
23781,RJ,5919,Sem Parceria,0,0,0,1,0,0,6
23782,RJ,5919,Sem Parceria,0,0,1,0,0,0,57
23783,RJ,5919,Sem Parceria,0,0,1,0,0,1,1
23784,RJ,5919,Sem Parceria,0,1,0,0,0,0,1
23785,RJ,5919,Sem Parceria,0,1,0,0,0,1,1
23786,RJ,5919,Sem Parceria,1,0,0,0,0,0,6
23787,RJ,5919,Sem Parceria,1,0,0,1,0,0,1
23788,RJ,5921,Sem Parceria,0,0,0,0,0,1,138
23789,RJ,5921,Sem Parceria,0,0,0,0,1,0,1
23790,RJ,5921,Sem Parceria,0,0,0,1,0,0,8
23791,RJ,5921,Sem Parceria,0,0,0,1,1,0,1
23792,RJ,5921,Sem Parceria,0,0,1,0,0,0,26
23793,RJ,5921,Sem Parceria,0,0,1,0,1,0,2
23794,RJ,5921,Sem Parceria,0,1,0,0,0,0,1
23795,RJ,5921,Sem Parceria,1,0,0,0,0,0,3
23796,RJ,5921,Sem Parceria,1,1,0,0,0,0,1
23797,RJ,5921,Sem Parceria,1,1,0,1,0,0,1
23798,RJ,5923,Sem Parceria,0,0,0,0,0,1,16
23799,RJ,5923,Sem Parceria,0,0,0,0,1,0,2
23800,RJ,5923,Sem Parceria,0,0,0,1,0,0,2
23801,RJ,5923,Sem Parceria,0,0,0,1,1,0,1
23802,RJ,5923,Sem Parceria,0,0,1,0,0,0,20
23803,RJ,5923,Sem Parceria,0,0,1,0,1,0,1
23804,RJ,5923,Sem Parceria,0,1,0,0,0,0,2
23805,RJ,5923,Sem Parceria,0,1,0,1,0,0,2
23806,RJ,5923,Sem Parceria,1,0,0,0,0,0,1
23807,RJ,5923,Sem Parceria,1,1,0,0,0,0,1
23808,RJ,5925,Sem Parceria,0,0,0,0,0,1,224
23809,RJ,5925,Sem Parceria,0,0,0,0,1,0,1
23810,RJ,5925,Sem Parceria,0,0,0,1,0,0,8
23811,RJ,5925,Sem Parceria,0,0,1,0,0,0,205
23812,RJ,5925,Sem Parceria,0,0,1,0,0,1,1
23813,RJ,5925,Sem Parceria,0,1,0,0,0,0,11
23814,RJ,5925,Sem Parceria,0,1,0,1,0,0,2
23815,RJ,5925,Sem Parceria,1,0,0,0,0,0,23
23816,RJ,5925,Sem Parceria,1,0,0,0,0,1,3
23817,RJ,5925,Sem Parceria,1,0,0,1,1,0,1
23818,RJ,5925,Sem Parceria,1,0,1,0,0,0,2
23819,RJ,5925,Sem Parceria,1,1,0,0,0,0,2
23820,RJ,5925,Sem Parceria,1,1,0,0,0,1,2
23821,RJ,5925,Sem Parceria,1,1,0,1,0,0,9
23822,RJ,5925,Sem Parceria,1,1,1,0,0,0,1
23823,RJ,5927,Sem Parceria,0,0,0,0,0,1,16
23824,RJ,5927,Sem Parceria,0,0,0,0,1,0,1
23825,RJ,5927,Sem Parceria,0,0,0,1,0,0,3
23826,RJ,5927,Sem Parceria,0,0,1,0,0,0,11
23827,RJ,5927,Sem Parceria,1,0,0,0,0,0,1
23828,RJ,5929,Sem Parceria,0,0,0,0,0,1,14
23829,RJ,5929,Sem Parceria,0,0,0,0,1,0,2
23830,RJ,5929,Sem Parceria,0,0,1,0,0,0,13
23831,RJ,5929,Sem Parceria,1,0,0,0,0,0,2
23832,RJ,6001,Sem Parceria,0,0,0,0,0,1,12658
23833,RJ,6001,Sem Parceria,0,0,0,0,1,0,37
23834,RJ,6001,Sem Parceria,0,0,0,1,0,0,56
23835,RJ,6001,Sem Parceria,0,0,0,1,0,1,1
23836,RJ,6001,Sem Parceria,0,0,0,1,1,0,18
23837,RJ,6001,Sem Parceria,0,0,1,0,0,0,3241
23838,RJ,6001,Sem Parceria,0,0,1,0,0,1,32
23839,RJ,6001,Sem Parceria,0,0,1,0,1,0,3
23840,RJ,6001,Sem Parceria,0,1,0,0,0,0,218
23841,RJ,6001,Sem Parceria,0,1,0,0,0,1,23
23842,RJ,6001,Sem Parceria,0,1,0,1,0,0,2
23843,RJ,6001,Sem Parceria,0,1,0,1,0,1,1
23844,RJ,6001,Sem Parceria,0,1,1,0,0,0,1
23845,RJ,6001,Sem Parceria,1,0,0,0,0,0,176
23846,RJ,6001,Sem Parceria,1,0,0,0,0,1,18
23847,RJ,6001,Sem Parceria,1,0,0,0,1,0,2
23848,RJ,6001,Sem Parceria,1,0,0,1,0,1,1
23849,RJ,6001,Sem Parceria,1,0,0,1,1,0,1
23850,RJ,6001,Sem Parceria,1,0,1,0,0,0,2
23851,RJ,6001,Sem Parceria,1,0,1,0,0,1,1
23852,RJ,6001,Sem Parceria,1,1,0,0,0,0,19
23853,RJ,6001,Sem Parceria,1,1,0,0,0,1,5
23854,RJ,6001,Sem Parceria,1,1,0,1,0,0,1
23855,RJ,6003,Sem Parceria,0,0,0,0,0,1,14
23856,RJ,6003,Sem Parceria,0,0,0,1,0,0,3
23857,RJ,6003,Sem Parceria,0,0,1,0,0,0,22
23858,RJ,6003,Sem Parceria,1,0,0,0,0,0,1
23859,RJ,6005,Sem Parceria,0,0,0,0,0,1,9
23860,RJ,6005,Sem Parceria,0,0,0,0,1,0,2
23861,RJ,6005,Sem Parceria,0,0,0,1,0,0,5
23862,RJ,6005,Sem Parceria,0,0,1,0,0,0,38
23863,RJ,6005,Sem Parceria,0,0,1,0,1,0,2
23864,RJ,6005,Sem Parceria,0,0,1,1,1,0,1
23865,RJ,6005,Sem Parceria,0,1,0,0,0,0,1
23866,RJ,6005,Sem Parceria,1,0,0,0,0,0,7
23867,RJ,6005,Sem Parceria,1,0,0,0,1,0,1
23868,RJ,6007,Sem Parceria,0,0,0,0,0,1,3
23869,RJ,6007,Sem Parceria,0,0,0,0,1,0,1
23870,RJ,6007,Sem Parceria,0,0,0,1,0,0,1
23871,RJ,6007,Sem Parceria,0,0,0,1,1,0,3
23872,RJ,6007,Sem Parceria,0,0,1,0,0,0,13
23873,RJ,6007,Sem Parceria,0,1,0,0,0,0,1
23874,RJ,6007,Sem Parceria,1,0,0,0,0,0,2
23875,RJ,6007,Sem Parceria,1,1,0,1,0,0,2
23876,RJ,6009,Sem Parceria,0,0,0,0,0,1,30
23877,RJ,6009,Sem Parceria,0,0,0,0,1,0,1
23878,RJ,6009,Sem Parceria,0,0,0,1,0,0,1
23879,RJ,6009,Sem Parceria,0,0,1,0,0,0,40
23880,RJ,6009,Sem Parceria,0,1,0,0,0,0,3
23881,RJ,6009,Sem Parceria,1,0,0,0,0,0,5
23882,RJ,6009,Sem Parceria,1,0,0,0,0,1,1
23883,RJ,6009,Sem Parceria,1,1,0,0,0,0,2
23884,RN,412,Sem Parceria,0,0,1,0,0,0,1
23885,RN,414,Sem Parceria,0,0,1,0,0,0,2
23886,RN,414,Sem Parceria,1,0,0,0,0,0,1
23887,RN,416,Sem Parceria,0,0,0,0,0,1,1
23888,RN,416,Sem Parceria,0,0,1,0,0,0,1
23889,RN,418,Sem Parceria,0,0,0,0,0,1,1
23890,RN,418,Sem Parceria,0,0,0,0,1,0,1
23891,RN,418,Sem Parceria,0,0,1,0,0,0,3
23892,RN,420,Sem Parceria,0,0,1,0,0,0,1
23893,RN,422,Sem Parceria,0,0,1,0,0,0,4
23894,RN,422,Sem Parceria,0,1,0,0,0,0,1
23895,RN,424,Sem Parceria,0,0,1,0,0,0,5
23896,RN,426,Sem Parceria,0,0,0,1,1,0,1
23897,RN,426,Sem Parceria,0,0,1,0,0,0,4
23898,RN,428,Sem Parceria,0,0,0,0,0,1,1
23899,RN,428,Sem Parceria,0,0,0,1,0,0,3
23900,RN,428,Sem Parceria,0,0,1,0,0,0,4
23901,RN,428,Sem Parceria,0,1,0,0,0,0,1
23902,RN,430,Sem Parceria,0,0,1,0,0,0,2
23903,RN,432,Sem Parceria,0,0,1,0,0,0,2
23904,RN,434,Sem Parceria,0,0,0,1,0,0,1
23905,RN,434,Sem Parceria,0,0,1,0,0,0,5
23906,RN,434,Sem Parceria,0,1,0,0,0,0,1
23907,RN,434,Sem Parceria,1,1,0,1,0,1,1
23908,RN,436,Sem Parceria,0,0,1,0,0,0,4
23909,RN,436,Sem Parceria,1,0,0,0,0,0,1
23910,RN,1601,Sem Parceria,0,0,1,0,0,0,6
23911,RN,1601,Sem Parceria,0,0,1,0,1,0,1
23912,RN,1601,Sem Parceria,1,0,0,0,0,0,1
23913,RN,1603,Sem Parceria,0,0,0,0,0,1,20
23914,RN,1603,Sem Parceria,0,0,0,0,1,0,5
23915,RN,1603,Sem Parceria,0,0,0,1,0,0,2
23916,RN,1603,Sem Parceria,0,0,0,1,1,0,3
23917,RN,1603,Sem Parceria,0,0,1,0,0,0,42
23918,RN,1603,Sem Parceria,0,0,1,0,0,1,1
23919,RN,1603,Sem Parceria,0,0,1,1,1,0,2
23920,RN,1603,Sem Parceria,0,1,0,0,0,0,9
23921,RN,1603,Sem Parceria,1,0,0,0,0,0,6
23922,RN,1603,Sem Parceria,1,0,0,1,1,0,1
23923,RN,1603,Sem Parceria,1,1,0,0,0,0,4
23924,RN,1603,Sem Parceria,1,1,0,0,0,1,1
23925,RN,1603,Sem Parceria,1,1,0,1,0,0,1
23926,RN,1605,Sem Parceria,0,0,0,1,0,0,2
23927,RN,1605,Sem Parceria,0,0,1,0,0,0,12
23928,RN,1605,Sem Parceria,0,1,0,0,0,0,1
23929,RN,1605,Sem Parceria,0,1,0,0,0,1,1
23930,RN,1605,Sem Parceria,1,0,0,0,0,0,2
23931,RN,1605,Sem Parceria,1,1,0,0,0,0,1
23932,RN,1607,Sem Parceria,0,0,1,0,0,0,1
23933,RN,1609,Sem Parceria,0,0,0,0,0,1,3
23934,RN,1609,Sem Parceria,0,0,1,0,0,0,12
23935,RN,1609,Sem Parceria,0,0,1,0,1,0,1
23936,RN,1611,Sem Parceria,0,0,1,0,0,0,2
23937,RN,1613,Sem Parceria,0,0,0,0,0,1,3
23938,RN,1613,Sem Parceria,0,0,0,0,1,0,2
23939,RN,1613,Sem Parceria,0,0,0,1,0,0,3
23940,RN,1613,Sem Parceria,0,0,0,1,1,0,1
23941,RN,1613,Sem Parceria,0,0,1,0,0,0,11
23942,RN,1613,Sem Parceria,0,1,0,0,0,0,2
23943,RN,1613,Sem Parceria,1,0,0,0,0,0,2
23944,RN,1615,Sem Parceria,0,0,0,0,0,1,3
23945,RN,1615,Sem Parceria,0,0,0,1,0,0,1
23946,RN,1615,Sem Parceria,0,0,1,0,0,0,10
23947,RN,1615,Sem Parceria,0,1,0,0,0,0,2
23948,RN,1619,Sem Parceria,0,0,0,0,0,1,9
23949,RN,1619,Sem Parceria,0,0,0,1,0,0,2
23950,RN,1619,Sem Parceria,0,0,0,1,1,0,2
23951,RN,1619,Sem Parceria,0,0,1,0,0,0,26
23952,RN,1619,Sem Parceria,0,0,1,0,1,0,1
23953,RN,1619,Sem Parceria,0,0,1,1,1,0,2
23954,RN,1619,Sem Parceria,0,1,0,0,0,0,3
23955,RN,1619,Sem Parceria,1,0,0,0,0,0,5
23956,RN,1619,Sem Parceria,1,0,1,0,0,0,2
23957,RN,1619,Sem Parceria,1,0,1,0,1,0,1
23958,RN,1619,Sem Parceria,1,0,1,1,1,0,4
23959,RN,1619,Sem Parceria,1,1,0,0,0,0,8
23960,RN,1621,Sem Parceria,0,0,0,0,0,1,3
23961,RN,1621,Sem Parceria,0,0,0,0,1,0,1
23962,RN,1621,Sem Parceria,0,0,1,0,0,0,13
23963,RN,1621,Sem Parceria,0,0,1,1,0,0,1
23964,RN,1621,Sem Parceria,1,0,0,0,0,0,1
23965,RN,1623,Sem Parceria,0,0,0,0,0,1,1
23966,RN,1623,Sem Parceria,0,0,0,1,0,0,1
23967,RN,1623,Sem Parceria,0,0,1,0,0,0,2
23968,RN,1625,Sem Parceria,0,0,0,0,0,1,2
23969,RN,1625,Sem Parceria,0,0,0,1,0,0,1
23970,RN,1625,Sem Parceria,0,0,1,0,0,0,6
23971,RN,1625,Sem Parceria,1,1,0,0,0,0,1
23972,RN,1627,Sem Parceria,0,0,0,0,0,1,1
23973,RN,1627,Sem Parceria,0,0,0,0,1,0,1
23974,RN,1627,Sem Parceria,0,0,1,0,0,0,5
23975,RN,1627,Sem Parceria,0,0,1,0,1,0,1
23976,RN,1629,Sem Parceria,0,0,1,0,0,0,1
23977,RN,1631,Sem Parceria,0,0,1,0,0,0,1
23978,RN,1633,Sem Parceria,0,0,0,0,1,0,1
23979,RN,1633,Sem Parceria,0,0,1,0,0,0,6
23980,RN,1633,Sem Parceria,0,0,1,1,1,0,1
23981,RN,1635,Sem Parceria,0,0,0,0,0,1,1
23982,RN,1635,Sem Parceria,0,0,0,0,1,0,1
23983,RN,1635,Sem Parceria,0,0,1,0,0,0,6
23984,RN,1635,Sem Parceria,1,0,0,0,0,0,1
23985,RN,1637,Sem Parceria,0,0,0,0,0,1,1
23986,RN,1637,Sem Parceria,0,0,1,0,0,0,5
23987,RN,1639,Sem Parceria,0,0,0,0,0,1,42
23988,RN,1639,Sem Parceria,0,0,0,0,1,0,6
23989,RN,1639,Sem Parceria,0,0,0,1,0,0,11
23990,RN,1639,Sem Parceria,0,0,0,1,1,0,6
23991,RN,1639,Sem Parceria,0,0,1,0,0,0,42
23992,RN,1639,Sem Parceria,0,0,1,0,1,0,1
23993,RN,1639,Sem Parceria,0,0,1,1,1,0,3
23994,RN,1639,Sem Parceria,0,1,0,0,0,0,4
23995,RN,1639,Sem Parceria,1,0,0,0,0,0,7
23996,RN,1639,Sem Parceria,1,0,0,0,1,0,1
23997,RN,1639,Sem Parceria,1,0,0,1,0,0,2
23998,RN,1639,Sem Parceria,1,0,0,1,1,0,8
23999,RN,1639,Sem Parceria,1,0,1,1,0,0,1
24000,RN,1639,Sem Parceria,1,0,1,1,1,0,6
24001,RN,1639,Sem Parceria,1,1,0,0,0,1,1
24002,RN,1639,Sem Parceria,1,1,0,1,1,0,1
24003,RN,1641,Sem Parceria,0,0,1,0,0,0,3
24004,RN,1643,Sem Parceria,0,0,0,0,0,1,8
24005,RN,1643,Sem Parceria,0,0,0,1,0,0,1
24006,RN,1643,Sem Parceria,0,0,0,1,1,0,2
24007,RN,1643,Sem Parceria,0,0,1,0,0,0,8
24008,RN,1643,Sem Parceria,0,0,1,0,1,0,2
24009,RN,1643,Sem Parceria,0,0,1,1,0,0,1
24010,RN,1643,Sem Parceria,0,1,0,0,0,0,1
